name,type,version,versionIndex,numOfClassesInPackage,linesOfCode,freqOfChanges,percCommitsClassChanged,changeHasOccurredMetric,percCommitsPackChanged,totalAmountOfChanges
org/apache/pdfbox/preflight/process/AcroFormValidationProcess.java,class,unversioned,1,0,51,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFOptionElement.java,class,unversioned,1,0,28,0,0,0,0,0
org/apache/pdfbox/cos/COSBoolean.java,class,unversioned,1,0,34,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/jempbox/xmp/pdfa/XMPSchemaPDFAId.java,class,unversioned,1,0,26,0,0,0,0,0
org/apache/pdfbox/pdmodel/encryption/PublicKeySecurityHandler.java,class,unversioned,1,0,178,0,0,0,0,0
org/apache/fontbox/ttf/GlyfSimpleDescript.java,class,unversioned,1,0,89,0,0,0,0,0
org/apache/jempbox/xmp/pdfa/XMPSchemaPDFAProperty.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFNamedPageReference.java,class,unversioned,1,0,26,0,0,0,0,0
org/apache/fontbox/cff/CharStringRenderer.java,class,unversioned,1,0,437,0,0,0,0,0
org/apache/pdfbox/preflight/graphic/ColorSpaceHelper.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/util/PDFTextStripper.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotation.java,class,unversioned,1,0,220,0,0,0,0,0
org/apache/pdfbox/preflight/xobject/XObjectValidator.java,class,unversioned,1,0,2,0,0,0,0,0
org/apache/pdfbox/util/PDFTextStripper.java,class,unversioned,1,0,779,0,0,0,0,0
org/apache/pdfbox/preflight/process/BookmarkValidationProcess.java,class,unversioned,1,0,60,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationFileAttachment.java,class,unversioned,1,0,25,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDDestination.java,class,unversioned,1,0,40,0,0,0,0,0
org/apache/xmpbox/xml/PdfaExtensionHelper.java,class,unversioned,1,0,147,0,0,0,0,0
org/apache/pdfbox/pdmodel/encryption/SecurityHandlersManager.java,class,unversioned,1,0,77,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,9,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFPage.java,class,unversioned,1,0,40,0,0,0,0,0
org/apache/pdfbox/cos/COSDictionary.java,class,unversioned,1,0,451,0,0,0,0,0
org/apache/fontbox/ttf/Glyph2D.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/fontbox/cff/DataInput.java,class,unversioned,1,0,65,0,0,0,0,0
org/apache/pdfbox/pdmodel/encryption/SecurityHandler.java,class,unversioned,1,0,177,0,0,0,0,0
org/apache/pdfbox/pdmodel/common/function/type4/ArithmeticOperators.java,class,unversioned,1,0,17,0,0,0,0,0
org/apache/xmpbox/xml/DomXmpParser.java,class,unversioned,1,0,477,0,0,0,0,0
org/apache/pdfbox/util/PDFTextStripper.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/digitalsignature/SignatureOptions.java,class,unversioned,1,0,29,0,0,0,0,0
org/apache/pdfbox/preflight/font/Type1FontValidator.java,class,unversioned,1,0,23,0,0,0,0,0
org/apache/pdfbox/util/operator/SetStrokingRGBColor.java,class,unversioned,1,0,10,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFPageInfo.java,class,unversioned,1,0,14,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationLine.java,class,unversioned,1,0,163,0,0,0,0,0
org/apache/xmpbox/xml/XmpParsingException.java,class,unversioned,1,0,13,0,0,0,0,0
org/apache/pdfbox/util/PDFTextStripperByArea.java,class,unversioned,1,0,65,0,0,0,0,0
org/apache/pdfbox/preflight/font/container/FontContainer.java,class,unversioned,1,0,71,0,0,0,0,0
org/apache/pdfbox/preflight/graphic/ColorSpaceHelperFactory.java,class,unversioned,1,0,3,0,0,0,0,0
org/apache/xmpbox/type/IntegerType.java,class,unversioned,1,0,22,0,0,0,0,0
org/apache/pdfbox/util/operator/SetTextFont.java,class,unversioned,1,0,12,0,0,0,0,0
org/apache/pdfbox/pdmodel/fdf/FDFTemplate.java,class,unversioned,1,0,46,0,0,0,0,0
org/apache/pdfbox/pdmodel/encryption/StandardDecryptionMaterial.java,class,unversioned,1,0,8,0,0,0,0,0
org/apache/fontbox/ttf/Glyph2D.java,class,unversioned,1,0,135,0,0,0,0,0
org/apache/fontbox/cff/DataOutput.java,class,unversioned,1,0,31,0,0,0,0,0
org/apache/pdfbox/util/operator/SetStrokingSeparation.java,class,unversioned,1,0,11,0,0,0,0,0
org/apache/pdfbox/preflight/font/container/CIDType2Container.java,class,unversioned,1,0,38,0,0,0,0,0
org/apache/pdfbox/preflight/font/Type3FontValidator.java,class,unversioned,1,0,205,0,0,0,0,0
org/apache/pdfbox/util/operator/SetLineCapStyle.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/pdfbox/util/operator/SetTextLeading.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/pdfbox/preflight/font/container/TrueTypeContainer.java,class,unversioned,1,0,91,0,0,0,0,0
org/apache/pdfbox/util/operator/SetLineJoinStyle.java,class,unversioned,1,0,5,0,0,0,0,0
org/apache/xmpbox/type/JobType.java,class,unversioned,1,0,33,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDPageDestination.java,class,unversioned,1,0,60,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationMarkup.java,class,unversioned,1,0,90,0,0,0,0,0
org/apache/fontbox/ttf/GlyphData.java,class,unversioned,1,0,48,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/documentnavigation/destination/PDNamedDestination.java,class,unversioned,1,0,38,0,0,0,0,0
org/apache/pdfbox/pdmodel/encryption/StandardProtectionPolicy.java,class,unversioned,1,0,27,0,0,0,0,0
org/apache/fontbox/cff/IndexData.java,class,unversioned,1,0,35,0,0,0,0,0
org/apache/fontbox/cff/CFFFontROS.java,class,unversioned,1,0,73,0,0,0,0,0
org/apache/fontbox/ttf/GlyphTable.java,class,unversioned,1,0,35,0,0,0,0,0
org/apache/fontbox/cff/Type1CharStringFormatter.java,class,unversioned,1,0,50,0,0,0,0,0
org/apache/pdfbox/util/operator/SetLineDashPattern.java,class,unversioned,1,0,7,0,0,0,0,0
org/apache/fontbox/cff/CFFOperator.java,class,unversioned,1,0,30,0,0,0,0,0
org/apache/pdfbox/pdmodel/interactive/annotation/PDAnnotationLink.java,class,unversioned,1,0,69,0,0,0,0,0
